conflict_id,medicine_id,conflict_type,source_record_ids,details,status
CONFLICT-39df984089467e8a352dbda9,MED-37eaf5c16b359245532eb3c1,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-cd714b635937512241233d38,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-39f04f67240255b393f35cfc,MED-c5353e01a7d88ac4a153ddce,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-3a0628242403ffbda4c3c045,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a0404ea6d2f3be3789cb8d7,MED-e6bccec32d04bad755b28965,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-36dc79a783570c046b6ee079,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a14926c431edb38beaedd8b,MED-da672808a904a1ee5d5b84cd,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-6c5a55a3f45a507fbc137508,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a1f738092c2bb7b06288a60,MED-cf19555750c548b98fe38b4b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-188579a11adf4fd6869713ac,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a2287e356f9e164d9d3fb77,MED-c3816336e82b885845246517,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-bf0d93e661a58125fc5d466a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a2394aefc0a799f767cad33,MED-7681330b5c5e540888aa3be0,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-a74daeeb99827c43a412e37c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a249057c3fa6699cdbb783b,MED-db83bdb53f602e3b77e734f5,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-896f5073461fe3a60521712f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a2ccfc22349736dff3b3855,MED-7e8175c25ac3e8baaf63112b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a345d46fc6b89e3c9684fc37,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a2dcff570a4e07174f3888c,MED-01686343ed1017b7752e9eac,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-28d783461040efe274e309f0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a3a05959322dd1de233d137,MED-460529eb321be734173316f2,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-3f9d2ad4d57a0a56e563f90b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a4709a4fb72f0b14aa1328a,MED-ed94289d103ec81afe948899,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-3390b431cada7cd8ca397d9d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a4905ae5ff79c485faf20c4,MED-4fa009bd68140a8d81319226,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-316bfacef3a358d899aae34b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a4e456a81768dcc55a673a3,MED-7815a524bc6625ce4406aa1f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-892ae8981e12df81232937cd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a56c685bd7685cf21157de8,MED-3d3829c746aed31aa442079e,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-9d6e1d31652bf4639066204f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a5d01682c8a9b01b277334f,MED-c6fb9aae18c59ec6b3bb4341,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-409e028b4eae47e836da7cbc,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a5d031177d1762e7d4d3e22,MED-0d59975e120addc80a0c4198,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-84aab986b8cd318d1e27e10a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a62390349cec63ed7e972af,MED-09096e11cdeb92245f55af40,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-053ee47ba492d1c970dd1b35,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a6c281d53fce80624b5d657,MED-5cb968c4452c7a80be28e212,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-d7b2b1e7622bd24634d67e5b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a7d103a8734aaca995ca72a,MED-7347357b96bfc507e09422a5,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-9bed7470e1979f6f804d2e4c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a84febec75a535bbf169faa,MED-480ee837c4bb5ab4e9e58c03,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-65ddbafaefff022022ce31ab;SRCR-91724afb79cfa9f720ce2612;SRCR-aedfe81aac7cabff988f537d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a8c076590116735ca14b64f,MED-bdfc59d384dd399ebe6acd83,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-6208d4fdb6fa25e8c73c3c61,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a938d1b67639c80f1beef51,MED-76f6168dcbf9bdf19bd39097,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-d011a7eb13b3978d03fd89ea,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a96b5f03adcccf33b4114a8,MED-6fac449a71d346c25ff59aee,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-3aece731e970d0cddf2797a7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3a9f62d7141f5ef198026328,MED-0b051ac50f65baa58abacc65,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-f2ec6496a157f17f9cf6bcc0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3aa07e93da99e3ba25afa748,MED-a75b614ab0b3ce01b8906e18,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-36d3922a32a2885e7c4a7ca5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3aa52700c577ff1eaea7b843,MED-2af1eaa06f7d5a5503947238,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-b8d1a5212c4be7a7db834cfa,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3aa688d211bc022015b7a3a4,MED-f7f501e7bae9319ef692db2d,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-3ebbd1a8c866aace157a3ad7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3aabbc2a9813c16e6dd290d5,MED-4e829d21f8379a8b96b98669,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-7c77e7f7c309387449a06bb7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ab13d2075168ca965fac29a,MED-089ca21649c57f6d0b5192bd,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-00426db716abb97007ba8f20,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ab56b6a3b65212ab331c0fa,MED-227ad2337a68030c4cb0b3eb,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-0eabb990099c4a4e4815c916,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ab743aad7d1d69ce4788d72,MED-82514a4fdb19d8f6f487440c,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-eb2e4fa30f811d99315a7d60,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ab81f1c63704029b5988b26,MED-f1fb553041a5b3770f5cb867,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-55ec4384740037a95b3abb0c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3abc3a0b536f11e88e4d29c1,MED-620bbcdf59a4941107cff9a2,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-9847d1e5e5a8a5cf942ab4e2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ac1255992dfcf40eb4f3f9b,MED-02606ed47fbaaf0ef7d6e769,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-92874644177669f3358570f7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ac15a66a0695e7ad44d5e51,MED-a0c1ff2119ed3d688017d5e1,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-f72dd42885cab1009b71e6a9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ad387a10904dde0d0210f48,MED-9d026c33724f17d3391e4014,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-d155364e68c24fb86a08cc8f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ad651bfc66d7b64fa1a71e3,MED-78c65aebd4055b34c7bc4e85,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-1124727db0223c07be4f06a7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3af0dff24060742a5cf351db,MED-e8aa911cc9553dcc670871b3,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-7cb37b8edd37251c3b09a8f3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3af106679dded8279cdc03aa,MED-f7d911314740d66adea2678d,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-e72e63c9ab84dcf735d5f813,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b00169306a185d5d9ef6071,MED-7e216e2cdd90939ba56cb46b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a4e07fa50f7ac08a3a433628,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b0f3ca1b2f8c666f308a5de,MED-cea88c2d238a8e6abc2138af,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-eb356771059bd4a60894c9a3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b0fd45b8f0d0b8637ca0008,MED-95d8ce4f024485ce3c20b2ee,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-44f0a06333c57673226782ce,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b27e37d45c2b3393c3aecf7,MED-df3fa2695058ca86f97ad572,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-bb4793953c1c054aa910c57c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b289121cf489c654fb17aba,MED-d44533c63781e02e03d99fa3,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-037c5a71ae9bac5a63f3a7b5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b28c10f9b524e1ee7105892,MED-9dbe12320385428314bf39fd,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-cfac7e208e951f2d8bd32af7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b2b4707f412c786e10fdb0a,MED-1587306b38c161cf9d2f03df,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-346f9d34846aadc40ffb51ea,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b44626a3b6564c868ebf44f,MED-692cf37b25285fb63d394468,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-5df40adfa5faed3b3f246cc5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b44945c41acf729d5b9f2c3,MED-42e3abdcc9c5918ecdefc4f8,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-5d1010fc52f2560525309c1b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b57db69bab5975e46281c88,MED-7284a8ff59a1036a31f32134,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-c8e207f6ea67ede045304c20,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b59f52c6373205724112115,MED-98a2e46bf531605f32d10465,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-3ca413b0a8012b3e66041d60,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b5ed1a3878e22a117262f52,MED-4ed837ec7ae9810f96cd98e3,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-2dc64b840d2280a58e7920da,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b6712358d19d47213211ec7,MED-7729d627bcc454d5ae78c5be,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-cc396b7ffc7f9f8930e71ee6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b6d13d72554a59482807d25,MED-5ecf353eceb8a16e096bda50,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-2d28e536f6f7efebc3bc03f6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b7bc06cd2a33b73dd74edaf,MED-c5ba3e6c5776271e5e47a11f,INGREDIENT_STRENGTH_COUNT_MISMATCH,SRCM-cbfb49fd5630a971782685e0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b7db2365935042be237c1f6,MED-7a99fdbb6bd4cd3b9605c9ab,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-fd13dc17900370eb748357c1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b832df0ba840f50636d44c5,MED-e8534e8c3910df45cf608baa,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-6868c14249f80b9c66aa0476,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b9673aa2d1dc41d88720208,MED-e58c8f8ab30bdc2ae1a71ba1,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-9164f56f922932c5d003d977,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3b9b3a85e62a79a33497ba83,MED-0c3a2b262307ad879c9d7793,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-3d702bdd4f5d7e7d00bfd833,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ba6e5a82b636beec8e2123a,MED-025ceab79f013c2724297e7f,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-5f35ab7455c2b89e240eb115,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3bac125b06f4cae8bd89ed2c,MED-4f3403230403a5b8a7b5d00f,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-f03282635371c9d1d6010ad4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3bacfa594eb87b26bd2f21cd,MED-c754e73aee4e5e806db7c5fc,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-5128f94b1bb5b0f7ba065a73,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3bb2873f237768b80d3b141a,MED-58585eb52cc15d7a824f69bc,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-071b6fdb29cc25e633ec2f60,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3bbb6dd107f2151429b76ee1,MED-45d0c78a3ef9562b77c8f58a,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-0ad34d2cd0a68444f35db83d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3bbe1511d3cf9d71f3e0995c,MED-ca04909ea9db792e9898b7f6,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-18005b0a75337b599555720c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3bc639d147e78b5dec4cf5ef,MED-8cd161bbc72abd641d3742c5,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-92e574b23c26ba659b3e8be2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3bdbbdf107dde879b632acd2,MED-4bb76bc4d555730449f5d612,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-09b2855d276b7b03aca88375,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3be8bfebfc8f322c21cedb16,MED-b1e8ed279fbfcdb270c6ffd5,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-3ef2498df52742e77edec98d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3bf857e2aff7e4fa718a41ff,MED-0fc74ef0892f9cd53c40327d,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-87814ec19a7704b866ef67af,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3bfdfdaa7a40244ea6053e81,MED-90951ced941dd63a2f73b50a,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-60f78ac8d4ff6d08e9415eb4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c0a69d6ff1017f30f95bdeb,MED-e78ca7f8a38eb04c281d05ae,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-403af59a193fb45c95a120cf,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c240ecb6014515b2eb5a0a6,MED-df8be885784e8c7dee68d0e9,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-fa93c95e791374c656275080,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c24239f6cf15bc6bd3959aa,MED-c2a3f527b89cf249a278a36d,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-f3a2980a677e80f7a9abce79,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c24f054eaa2b01b12171048,MED-a6d78ae6c2c1981e5f8bb12c,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-80d27cf0b415d73e4719d0f3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c28af76a10d9f01c378c88d,MED-cf525ea43974fcf84cb047ff,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-27f9fd7dbfec2909da50c221,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c29019e2ab5e8aaead5f0e9,MED-8b9507560741d13bc9fc399a,REGISTRATION_IDENTITY_CONFLICT,SRCR-b2e56d451f4707e8b8851a95,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c384c97a3ca5a767eddac9e,MED-b0ff32dfeabcf92d89e54f10,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-4133245e4bfcbfc31caac17e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c46f638b1c0dd159b2324e4,MED-d85e26dfebc243a25fc2ec07,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-71e37a89c0efca73afa81106,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c47d3cc37f3f674b744a417,MED-bb80eca31d4dd949cd31ce49,REGISTRATION_IDENTITY_CONFLICT,SRCR-1128fda01d13e8a70478e6cb,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c4dda539e08329ab4f52597,MED-ef3904e4c59e703e729d2620,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-a77f502c979451da8fb8425e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c4f0f643452abb6697f5ef9,MED-594986e4add772159a5c528e,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-e647c621230ff7e331ae981a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c4fbb58f328006ac2c8c004,MED-5b7621b3fa2a0f508af57433,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-94290b370c2e7a6ce0ee5070,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c511c2b88a7980da700082f,MED-c9414796476e5aa44ae48fd2,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-282601a3f2826ca0401dabcb,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c63d36f5eae08044f69c53c,MED-c108739ba910a1a1088e7a99,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-f6ab80864b7a925978fcc7fd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c6845c0b063271ad7e4f5fa,MED-3a083ea8d3ec27907d125252,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-3caca6205f74cf29379c43c5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c7db180df69c8d4cd54ad8e,MED-b2f585956c1190189a6a1234,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-35616007f39e65d9aa09c3b9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c8a0011b2adbf914e0c5347,MED-32fa32b829ffc4eaae1e42bd,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-1d2183ed9d4bc1d78c605076,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3c9e9f7dc277b2927f923d52,MED-86294107d6ec9814aeff6eeb,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-6b82f813d140473be80126b4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ca3fd74aa738da07e01ba6d,MED-0c43e1bc93c46426549c10d3,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-c1c399b6f77391f5f336ebe6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3ca62f5d2bc1e4ef4adb09de,MED-48f64c2d38db966944c33759,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-ac0c1ad13316e27b47258481,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3caa6a2bdbe56b01835d9ce3,MED-ffb43fa90c1cb9282cab3e76,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-92d7a9b1478e2de194036f5e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3cbb3fd04932601779256812,MED-25292ea415e90a4851c26a1b,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-94203713fe6dca0fd6a4e11b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3cc1ada476a5723c79200426,MED-2a82e120416039b543e918c4,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-d11d4fc90449dd3a3b609683,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3cc83dcb735c345bdb1d9d54,MED-c8182de3ee46a64559a356f6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-9ccd6ab1a0f75f2d417c995c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3cd9de6b553dc6edd39aa771,MED-1b999a0247366fe9581ea202,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-37f67d5e88276b04a59296a4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3cea48fe62942875e027eb56,MED-2b9bfcfa42a72ac0a7660a0d,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-77d00135702b5501be952796,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3cec0fb6cf6a645ba26e6899,MED-473641a0ae1b4f1cc2b3644c,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-68b057224a59a84ce152f730,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3cf162f675cd667a7fa6b7f4,MED-314fb5f1eb7858eb100c6a40,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-a54d1ebc514d572486b5a7e5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3cf9f92b3f7173d60b24ffa6,MED-ec0a99f08aed0ff276ccb061,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-ff6cc628978c484ca68e9361,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3cff0a469fe115250006ef79,MED-39383a06d40c104bdeea58fa,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-9f15ce2964f6105e0e47bb89,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-3d0544d5d3c1d2b128f61565,MED-fedf339e1a278fb55348da2b,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-65e5941530c092f915e43160;SRCR-a97cd2cb6069e51a25fdfc68,Critical source evidence was preserved without automatic resolution.,QUARANTINED
